topic_id,global_top_words,n_docs_total,first_month,last_month,n_months_active,n_subcluster_hits
277,"banda aceh, leyte, port au, au prince, ms wild, haiyan, aceh, typhoon haiyan, bohol, banda, padang, srilankan, samar, patong, khao lak",851,2004-12,2020-05,24,24
278,"tpv, lcd tv, prime view, korean accounting, mr hirai, inotera, nanya, kakao, changhong, powerchip, nand, billion nt, ohtsubo, chubachi, lg philips",1468,2004-12,2016-08,43,44
279,"kobo, nook tablet, dis 02, mr riggio, byng, nflx 44, amzn 06, berney, shatzkin, digital titles, tsujihara, twingo, author solutions, vudu, ibookstore",697,2004-12,2013-03,23,23
280,"qwest mci, mci board, mci shareholders, qwest bid, qwest offer, notebaert, mr notebaert, verizon mci, offer mci, offer qwest, mci qwest, mci shares, mci investors, acquire mci, mci verizon",115,2005-02,2013-09,5,5
281,"adoboli, libor manipulation, libor submissions, investigation libor, dsb, manipulate libor, mr agius, mr kerviel, missier, del missier, mr wheatley, libor scandal, broeksmit, rate indexes, agius",1391,2005-02,2017-05,37,37
282,"finite risk, mr liddy, starr international, aig 18, aig independent, transaction aig, mr zarb, finite reinsurance, nontraditional insurance, aig starr, starr foundation, risk reinsurance, general aig, uht, aig accounting",333,2005-03,2010-01,7,7
283,"mr gettelfinger, mr whitacre, auto task, gettelfinger, mr wagoner, gm 35, fritz henderson, gm 68, frederick fritz, ariens, whitacre, gm delphi, gettelfinger said, mr york, chrysler financial",848,2005-03,2016-02,19,20
284,"mr iksil, iksil, mr purcell, mr antioco, heleniak, mr ricciardi, luparello, meguid, ms magner, codina, ms drew, mr viniar, mr perella, antioco, mr thain",609,2005-04,2015-11,23,24
285,"reserve center, mr linick, mr hagel, linick, mr bolton, palmeiro, mr gleeson, navy reserve, bolton nomination, jacksonians, westermann, guard reserve, jewish lobby, hagel, hagel confirmation",125,2005-04,2020-06,4,4
286,"mr mundie, mundie, mr houser, ps3, auto iv, mr humble, mr riccitiello, wii, riccitiello, xbox 360, e3, rockstar, ubisoft, ea, nexon",200,2005-05,2016-06,9,9
287,"unocal shareholders, yingde, unocal board, offer unocal, cnooc bid, cosl, ms xie, shenhua, deal cnooc, nexen, cnooc, cnooc offer, petrokazakhstan, unocal, hfc 23",292,2005-06,2017-03,12,12
288,"storagetek, mr donaldson, sihpol, kilby, kerkorian tender, donaldson sec, hooters, cao singapore, mr purcell, killen, scrushy, klux klansman, mr sihpol, niku, builders stocks",34,2005-06,2005-06,1,1
289,"ms varney, mysql, mr donatelli, interoperability information, donatelli, versata, ocean spray, mr dabah, dabah, ms kroes, iridium, lindt, losec, kroes, 2004 decision",188,2005-06,2010-06,9,9
290,"mr darnell, mr hassell, amegy, mr moynihan, ms krawcheck, helocs, lendup, mr thain, hassell, bonuses merrill, trups, krawcheck, bankatlantic, harbor florida, futureadvisor",371,2005-07,2016-08,12,12
291,"public warehousing, blackwater, news emailed, emailed subscribers, subscribers business, morning brief, sign mail, goodling, brief look, quotes day, mr maliki, mr olmert, look day, journal adds, mr fastow",381,2005-07,2008-08,18,18
292,"reicin, mcdarby, cona, took vioxx, merck defense, mr lanier, vioxx caused, taking vioxx, mr irvin, federal vioxx, vioxx, vioxx cases, arrhythmia, vioxx trial, mr seeger",82,2005-08,2006-04,4,4
293,"agbank, mr charoen, qdii, wumart, huijin, kaisa, huishang, shenzhen development, xugong, sinopec engineering, wing hang, hanergy, cinda, picc, link reit",6794,2005-09,2021-12,124,152
294,"araya, hurricanes harvey, harvey irma, irma, hurricane harvey, vcg, irma maria, irma hit, hurricane effects, remained 300, harvey hit, claims drawn, continuing claims, 95 september, hurricane irma",238,2005-09,2017-10,7,7
295,"storm harvey, brown convention, addicks, hurricane rita, petroleum infrastructure, harvey landfall, william hobby, lake houston, rep shays, response katrina, nagin, mr nagin, texas coast, tuesday harvey, houston port",163,2005-09,2017-08,2,5
296,"refco, milmoe, mr mirchandani, refco securities, bawag, refco capital, refco futures, mirchandani, refco llc, refco bankruptcy, refco regulated, refco said, owed refco, phillip bennett, refco chief",93,2005-10,2005-12,3,3
297,"mr gettelfinger, gettelfinger, kaster, delphi bankruptcy, uaw gm, vebas, uaw, veba, delphi gm, gm uaw, mr millstein, delphi, 000 uaw, employees beneficiary, uaw members",63,2005-10,2007-09,3,3
298,"mr nath, farm tariffs, aid trade, ftas, mr mandelson, cut farm, traditional knowledge, doha round, htil, ms schwab, nath, mandelson, fta, mandelson said, kong ministerial",117,2005-12,2009-07,5,5
299,"guidant, boston scientific, scientific bid, scientific guidant, guidant shareholders, rhythm management, cardiac rhythm, animas, funtleyder, guidant shares, guidant said, bsx 56, guidant corp, guidant share, notify doctors",22,2005-12,2005-12,1,1
300,"mr mulvaney, cfpb, mulvaney, mulvaney said, mart watch, wakeupwalmart, enforcement supervision, ilc, mr mudd, cordray, regulating auto, mart application, mart bank, greenspan letter, cfpb rule",36,2006-01,2018-04,2,2
301,"mr mordashov, xinmao, draka, mordashov, severstal deal, dollé, arcelor shares, mr zaleski, verbund, arcelor, mittal bid, mr dollé, mittal shares, arcelor board, arcelor shareholders",167,2006-01,2010-12,6,6
302,"developments auto, political insight, tally companies, insight analysis, coverage auto, movements sign, coverage chinese, lucky recent, coverage spread, news read, car talk, intraday stock, tech developments, latest health, journal capital",83,2006-01,2006-06,5,5
303,"dp world, eller, dp, port security, oriental steam, peninsular oriental, dubai ports, steam navigation, doncasters, ports deal, based peninsular, baltimore miami, terminal operations, ports world, navigation london",63,2006-02,2006-03,2,2
304,"mr mousavi, mr amano, mr rouhani, mr zarif, jalili, irisl, gen soleimani, karroubi, houthis, mr khamenei, mousavi, amano, parchin, mr haftar, zarif",3639,2006-02,2021-12,95,103
305,"suez gdf, bid suez, converium, eiffage, sacyr, suez shareholders, ovshinsky, mr ovshinsky, siemens mitsubishi, elektrim, bernotat, bme, enel acciona, acciona, lotos",617,2006-02,2014-11,18,18
306,"mr rauf, ms hirsi, rauf, park51, feisal abdul, abdul rauf, hirsi, hirsi ali, word allah, el gamal, westergaard, feisal, mr westergaard, mr wilders, proposed mosque",266,2006-02,2015-01,9,9
307,"rapleaf, mr imus, ad blocking, imus, mr costolo, admeld, costolo said, postbox, mr ailes, quora, playdom, admob, ita, mr arrington, gdpr",1945,2006-03,2021-09,48,49
308,"proview, frand, judge koh, mosaid, essential patents, apple patents, mercexchange, ipad trademark, slide unlock, samsung legal, samsung lawyers, wi lan, standard essential, samsung infringed, ntp",371,2006-03,2020-08,15,15
309,"kt, icahn group, kt management, lg card, kt shares, kwak young, kyoon, maker kt, kt said, stake kt, keb, steel partners, mr kwak, korean tobacco, kwak",36,2006-03,2006-04,2,2
310,"naxal, mr modi, mr yoffie, mr megrahi, states india, ted heath, megrahi, lord mandelson, modi, mr heath, yoffie, modi said, civil nuclear, pillai, mumbai attacks",113,2006-03,2014-09,4,4
311,"daca, title 42, secure communities, diversity visa, unaccompanied children, daca recipients, haitian migrants, ask asylum, visa lottery, traveling families, migrant protection, path citizenship, review legislative, border illegally, pathway citizenship",1648,2006-03,2021-09,55,55
312,"phages, thrombectomy, peanut corp, h1n1 vaccine, h3n2, microcephaly, north general, adjuvants, ccr5, measles cases, measles, dingoes, phage, h1n1, hantavirus",490,2006-05,2019-05,17,17
313,"ofheo, mr mudd, ofheo report, als, mr paulson, mudd, paulson chairman, engelhard, settlement accounting, lee price, niculescu, mr kremer, joined goldman, past compensation, confirmed look",36,2006-05,2006-06,2,2
314,"round games, browder, global demographic, mr browder, mr heye, round 16, corte inglés, cup host, ise, american communist, replacement fertility, world cup, eberstadt, dihk, inglés",19,2006-06,2006-06,1,1
315,"buffett foundation, susan thompson, mccaffery, recent grants, buffett decision, makena, bachher, total grant, examples recent, ronnie chan, mr blyth, philanthropic pursuits, artiman, ms garrett, berkshire class",33,2006-06,2014-09,2,2
316,"mr kloppers, osisko, chinalco, kloppers, riversdale, sinosteel, inco falconbridge, falconbridge, incitec, oz minerals, icvl, tethyan, inco, esmark, canpotex",844,2006-06,2014-10,25,25
317,"mr gonçalves, castella, mr zidane, gonçalves, zidane, cotto, materazzi, kyprianou, highbury, pacquiao, juventus, bullfighting, mr ronaldo, serie, test cricket",39,2006-07,2009-11,2,2
318,"preventer, blowout preventer, dispersants, adm allen, 20 explosion, spill happened, kulluk, spill response, bp transocean, bureau ocean, cuadrilla, mr bromwich, horizon drilling, rig owner, macondo",3079,2006-08,2021-11,65,75
319,"pediatric emergency, families wal, replacement nurses, lactose, read food, costamagna, pbm, eitc, pbms, mr gladwell, lactose intolerance, mr bond, expand preschool, neumark, fe san",76,2006-08,2013-02,3,3
320,"baskins, mr delia, keyworth, pretexting, mr hunsaker, hunsaker, ms dunn, outsourcing solutions, security outsourcing, kevin hunsaker, patricia dunn, action research, sherbin, directors journalists, board leaks",81,2006-09,2006-10,2,2
321,"amr creditors, delta creditors, american airways, american creditors, mr grinstein, combined airline, airways shareholders, delta northwest, delta airways, merger delta, amr airways, grinstein, airways delta, airways america, airways merger",163,2006-11,2013-08,8,8
322,"nasdaq ice, mr niederauer, ice nasdaq, mr greifeld, niederauer, börse nyse, francioni, börse deal, allied world, niederauer said, tmx, ndaq 32, euronext board, greifeld, suez environment",563,2006-11,2016-09,18,19
323,"friday roundup, wednesday roundup, tuesday roundup, reports subscription, mr barkindo, southern nigeria, barkindo, energy news, ft reports, falih, subscription required, bp safety, marketbeat, exports belarus, irans",138,2006-12,2020-01,5,5
324,"cotai, sands china, mr okada, pokerstars, okada, mr nazarian, nazarian, pequots, china schyy, schyy, melco crown, bay sands, mr murren, corp lvs, wynn resorts",348,2006-12,2012-07,16,16
325,"mr rumayyan, gpb, mr bhatt, memx, owl rock, pif, blackstone ipo, dexion, blue owl, mr wasserstein, leviev, tradebot, mr leviev, rumayyan, petershill",525,2007-03,2021-10,16,17
326,"prettyman, cronut, aphasia, surf city, lanai, schad, mr fahrenkopf, mr gebremariam, mr ansel, pattaya, turrell, potting, mr royer, gebremariam, fahrenkopf",232,2007-04,2014-11,8,8
327,"riza, mr wolfowitz, melkert, shaha riza, wolfowitz, shaha, president wolfowitz, ms folsom, package girlfriend, mr coll, board ethics, interests institution, promotion package, mr malloch, mahmoudi",88,2007-04,2007-09,3,3
328,"frishberg, mr riddell, mr mcglashan, mr jerome, preferred lenders, mcglashan, efp, ffel, xpress, bharucha, fafsa, riddell, preferred lender, nelnet, aid director",200,2007-04,2019-03,7,7
329,"abn shareholders, rbs consortium, values abn, groenink, buy lasalle, rbs team, lasalle sale, abn agreed, sell lasalle, dutch supreme, sale lasalle, hagemeyer, abn barclays, mr groenink, rbs led",98,2007-05,2007-10,4,4
330,"wsjmarkets, wsjmarkets com, decliners common, price gainers, weakness tracks, com complete, list selling, largest inflow, list markets, money list, selling strength, tracks stocks, decliners new, largest outflow, spdr trust",6340,2007-05,2012-11,64,178
331,"sanlu, fountain set, melamine, lee der, foreign tire, hangzhou zhongce, zhongce, diethylene, diethylene glycol, development brief, sanlu group, smarties, kuneva, shijiazhuang sanlu, early light",236,2007-06,2009-03,6,7
332,"cpdos, carlyle capital, ms callan, queen walk, bear shareholders, sivs, grade structured, enhanced leverage, valassis, mr cioffi, super senior, stearns shareholders, cmbx, kkr financial, auction rate",816,2007-06,2020-03,17,23
333,"mr sinofsky, iphone 4s, mr cue, iad, lumia 920, 3gs, mr elop, evo 4g, iphone 3gs, mr ive, sinofsky, lumia, droid, skyhook, elop",787,2007-07,2019-07,23,23
334,"allco, axa aph, abc learning, aph, allco finance, opes, babcock brown, intoll, challenger financial, axa asia, transurban, learning centres, city pacific, westrac, incitec",361,2007-08,2011-02,16,16
335,"core prices, orders motor, continuing claims, mulraine, millan mulraine, preeg, nondefense capital, curtin chief, excluding aircraft, payrolls fallen, june reading, consumption expenditures, index personal, ism, demand nondefense",277,2007-08,2016-08,13,13
336,"day compound, compound yield, mmf, simple yield, exempt mmf, yield assumes, assumes reinvestment, mmf investor, day simple, nontaxable funds, yield nontaxable, yield retail, municipal mmf, funds alpine, retail class",137,2007-08,2010-07,8,8
337,"obr, fpc, op bank, icb, mr weale, weale, fls, ons said, gmac rfc, boe officials, boe benchmark, boe target, ukfi, mpc members, tombs economist",2396,2007-09,2020-11,65,79
338,"borse dubai, borse, stake omx, nolet, eex, ms furse, oger, dubai bid, mr greifeld, omx ab, omx shares, furse, vedior, operator omx, ketel",59,2007-09,2008-02,2,2
339,"aqsiq, cpsc, preventive controls, 000 toys, phthalates, ms nord, recalled toys, mga, bratz, mattel, leegin, million toys, minimum pricing, modern trading, mr eckert",70,2007-09,2008-12,4,4
340,"absolute capital, zwirn, mr bent, aequitas, gottex, tisbury, mr hohn, rokos, edsparr, ritchie capital, mr novogratz, glg, rab, manduca, fraidin",616,2007-09,2015-10,20,20
341,"mr follieri, follieri, parnas, mr parnas, mr boyland, mr seabrook, boyland, forkner, mr forkner, mr hsu, kassab, fruman, gristina, liu campaign, messrs parnas",93,2007-09,2021-10,4,4
342,"tce, sir win, mr pandit, sivs, mr peek, cit, mtm, cit said, tlgp, mr crittenden, abx, mr mcquade, pandit, cit 52, bdc",556,2007-10,2015-03,19,20
343,"euh, demuro, mr hayek, calello, varvel, woori, mr calello, swatch, woori finance, global industrials, hayek, mr padoa, keb, kb chairman, entrecanales",36,2007-10,2010-06,2,2
344,"garlock, oreck, transocean halliburton, westcon, agfeed, hoku, trileptal, mr stauffer, online debit, orchard supply, cengage, england compounding, maine law, tag unit, barbier",110,2007-11,2020-11,5,5
345,"wirecard, wison, mr orsi, balthazard, siekaczek, markus braun, tüv süd, gevrey, pélata, spagnolini, glaucus, tüv, mr weigand, unaoil, wirecard said",429,2007-11,2020-07,17,17
346,"ms huffington, dauman said, mr bewkes, mr dauman, dbsd, bewkes, bewkes said, weekday circulation, mr moonves, mr vogt, dauman, starz, aereo, cc media, ms winfrey",650,2007-11,2013-08,16,16
347,"glickenhaus, vix, weekly options, popik, mr ranieri, vix futures, uptick rule, mr arnopolin, usmv, splv, arnopolin, cboe volatility, hyzy, oberhaus, volatility vix",329,2007-12,2019-08,11,12
348,"cfls, cfl bulbs, fluorescents, tidal power, ionizers, solarcity, compact fluorescent, mr bigelow, ariens, rutan, rocketplane, mr rutan, compact fluorescents, mississippi power, drax",51,2008-01,2013-05,3,3
349,"mr subianto, subianto, mr ghani, mr zardari, dr abdullah, mr karzai, mr anwar, qadri, pml, mr sharif, mr musharraf, mr qadri, zardari, abdullah abdullah, muslim league",568,2008-02,2019-05,22,23
350,"cifg, mr dinallo, mr clarkson, fgic, kolchinsky, dinallo, mr callen, ambac, rescap, mbia, insurer ratings, cpdos, mgic, insured portfolio, nrsros",295,2008-02,2009-09,9,10
351,"ralls, amsc, sinovel, sany, hydrazine, weapons space, zte, huawei, huawei zte, antisatellite, 9m729, oregon wind, draft treaty, inf treaty, cfius",65,2008-02,2019-01,3,3
352,"nakheel, mr sanea, dubai world, sanea, exposure dubai, sukuk, investment organizations, dubai debt, alinghi, restructure 26, adia, arabtec, month standstill, nasdaq dubai, unit nakheel",279,2008-03,2014-09,9,9
353,"diebold, mr jenson, chairman strauss, ea, guitar hero, blockbuster grand, jenson, utc, pleasants, zelnickmedia, auto game, mr geisler, mr pleasants, said diebold, activision",16,2008-03,2008-03,1,1
354,"mr giddens, giddens, naf, ocwen, newpage, creditors lehman, fhfa, james giddens, texas competitive, lehman brokerage, fdic receivership, dwek, ms tilton, giddens said, judge peck",363,2008-04,2016-05,12,13
355,"mr pallotta, wamu, mr killinger, killinger, mr kovacevich, wachovia board, pallotta, mr steel, landamerica, kfn, wb 91, wamu shares, wachovia banking, lanty, natcity",260,2008-04,2008-11,7,8
356,"spinks, nfa, subsidized rice, dog meat, food articles, folley, mr kempthorne, indec, borlaug, seyoum, dfa, primary articles, rice prices, tofu, tetangco said",160,2008-04,2011-03,3,3
357,"obr, mr clegg, lib dems, mr miliband, lord mandelson, leader nick, nick clegg, miliband, lib dem, expenses scandal, mr darling, clegg, parliamentary expenses, budget responsibility, comres",643,2008-05,2015-04,21,21
358,"4chan, ms mayer, powerset, qatalyst, mr quattrone, yahoo board, microsoft proposal, microsoft withdrew, icahn slate, bostock, yahoo shareholders, yahoo core, mr bostock, quattrone, yahoo chairman",65,2008-05,2015-12,3,3
359,"mr larian, popcap, larian, ferb, phineas ferb, bratz, mga, smurfs, phineas, mr calabrese, viagogo, fisher price, mattel, brawer, mr bryant",30,2008-05,2011-07,2,2
360,"naked short, ferc, 799 financial, selling ban, ms masters, ban short, naked shorting, short ratio, msrb, uptick rule, banned short, short selling, sec ban, mr coscia, bacci",127,2008-07,2013-07,5,5
361,"lubitz, mcas, mr muilenburg, sinnett, germanwings, flight 9525, colgan, yuasa, muilenburg, ethiopian airlines, lion air, mr elwell, trent 900, 737 max, airlines 787",1513,2008-07,2021-02,51,53
362,"terraform, taylor bean, ms tilton, zohar funds, terraform global, terraform power, kamensky, standard general, sunedison, oncor, mr kamensky, molycorp, ubiome, venoco, haggen",2136,2008-08,2020-09,68,69
363,"mr akin, gosnell, kermit gosnell, fetal tissue, tri city, fluoridation, ms fluke, cardinal dolan, todd akin, newsletters click, dr kass, planned parenthood, com april, cover contraception, parenthood said",305,2008-08,2021-11,11,12
364,"ms lincoln, spin derivatives, banks spin, mr dodd, lincoln ark, legislation progress, regulation bills, council regulators, debt limit, ms bair, mr boehner, mr needham, consumer agency, budget conference, defund obamacare",1390,2008-09,2021-10,30,34
365,"mr mcdade, mcdade, mr marsal, mr fuld, mr gosin, lehman headquarters, leboeuf, gosin, dewey leboeuf, mcdade iii, calwest, wilmers, mr lutnick, suncal, mr wilmers",104,2008-09,2012-08,4,4
366,"manesar, etios, maruti, suzuki india, toyota kirloskar, unit suzuki, kirloskar, hero motocorp, motocorp, delhi maruti, wheeler maker, maruti suzuki, tvs motor, ntpc, motor india",1048,2008-09,2013-03,29,38
367,"length months, emba, program length, aacsb, application deadlines, executive mba, hear thoughts, sortable chart, comparator, mr senior, table use, deadlines july, sortable, executive students, use expanded",128,2008-09,2010-09,3,4
368,"gov palin, news emailed, emailed subscribers, subscribers business, morning brief, sign mail, brief look, sen obama, paper adds, palin, quotes day, look day, sen mccain, mcclatchy newspapers, biggest news",41,2008-09,2008-10,2,2
369,"efsf, mr papandreou, mr papaconstantinou, papaconstantinou, mr sócrates, esm, sócrates, mr lenihan, mr weidmann, papandreou, papaconstantinou said, george papaconstantinou, events rattled, mr mersch, stability facility",5437,2008-10,2020-10,75,116
370,"oddsson, mr oddsson, glitnir, haarde, flc, million lats, landsbanki, falkengren, kronur, baugur, cajas, sigurdardottir, icesave, icelandair, glitnir bank",193,2008-10,2015-03,8,8
371,"treasury indexed, mortgages averaged, indexed arms, hovnanian, mortgage averaged, lawrence yun, nothaft, zelman associates, charged prepaid, mac weekly, indexed hybrid, hybrid adjustable, zelman chief, david crowe, 729 750",1078,2008-10,2020-03,40,40
372,"mr liddy, esurance, chartis, mr brozak, hig 15, brozak, mr ishrak, aigfp, lnc 74, cna, liddy, ms brock, mr benmosche, ishrak, naic",326,2008-10,2016-04,12,13
373,"eligible banks, fed repo, cash collateralized, interventions treasury, repo operations, effectively short, sofr, loan central, repo operation, offered fed, securities eligible, collateral rate, bills build, remain behaved, billion repo",314,2008-10,2020-06,9,11
374,"tinplate, partner drive, yoplait greek, mr shaich, brynwood, heydon, mr engles, shaich, smucker, menu labeling, meat cutters, engles, panera, impossible foods, double cheeseburger",183,2008-10,2019-08,9,9
375,"adam skelos, skelos, sen stevens, judge sotomayor, mr massa, mr blagojevich, libous, mr skelos, mr ganim, mr libous, mr burris, ganim, mr baroni, dean skelos, veco",401,2008-10,2017-11,15,15
376,"gross ups, eckhaus, mr geoghegan, mr molina, mr barofsky, mr feinberg, barofsky said, mr benmosche, czar kenneth, pay czar, benmosche, barofsky, mr berndt, phibro, geoghegan",216,2008-10,2011-02,10,10
377,"ice trust, ms schapiro, elx, lch clearnet, lch, clearnet, mr gensler, otc derivatives, gensler said, sec cftc, derivatives dealers, clearing credit, cftc, schapiro, clearinghouses guarantee",70,2008-10,2010-12,4,4
378,"hanjin, hanjin shipping, ocean alliance, said hanjin, stx offshore, hyundai merchant, hanjin group, stx france, seaintelligence consulting, seaintelligence, container operators, platou, korea hanjin, cosco group, 2m alliance",273,2008-10,2019-04,12,12
379,"gm 04, ppip, 04 llc, gmac, government stress, gm cerberus, chrysler financial, mr liddell, billion tarp, tested banks, cpff, tarp funds, tier common, gmac bank, mr pandit",137,2008-12,2010-12,4,4
380,"lubetzky, mr schlichter, kanodia, schlichter, cheesemaker, deceased spouse, palco, kantrowitz says, clarissa, overhead ratio, account insurer, beshears, value account, mr frerichs, frerichs",120,2008-12,2020-01,6,6
381,"alico, aig 67, aia shares, aia, ilfc, billion aia, mr henrikson, aia deal, mr liddy, aig 31, international assurance, met 56, henrikson, aig 04, aia hong",64,2008-12,2012-12,3,3
382,"excerpt mr, network analysis, strategy execution, mwh, kronos, kind truth, rothman says, courter, manager comments, loughridge, great execution, mr loughridge, good execution, excellent execution, execution good",44,2009-01,2009-01,1,1
383,"jgbs, jgb, akito, akito fukunaga, superlong, inadome, makoto yamashita, 015 percentage, katsutoshi inadome, jgb yields, year jgbs, 005 percentage, eased 005, jgb market, ruixue xu",778,2009-01,2020-02,30,30
384,"mr varin, peugeot family, scrapping incentives, varin, peugeot citroën, mr streiff, citroën, mr girsky, girsky, aulnay, registrations europe, mr marchionne, streiff, genk, citroën sa",400,2009-01,2015-10,11,11
385,"slumdog, masih, dharavi, mr rodrigues, gulf emirates, kerala, sales church, slumdog millionaire, bank pjsc, week kuwait, mtv generation, rodrigues, johar, al sabah, gulf bank",18,2009-02,2009-02,1,1
386,"mr ergen, ergen, siri 16, sirius, mr karmazin, karmazin, echostar corp, million sirius, ms rhodes, sirius xm, charles ergen, radio siri, corp dish, executive mel, xm",15,2009-02,2009-02,1,1
387,"falciani, ms bettencourt, mr woerth, maistre, woerth, florange, cahuzac, mr cahuzac, bettencourt, trierweiler, mikhael, mr fini, mr hollande, real seat, mr morin",124,2009-03,2013-04,6,6
388,"maersk alabama, al shabab, mr muse, shabab, richard phillips, killed pirates, gortney, gulf aden, bainbridge, mombasa, somali pirates, capt richard, somali piracy, pirate attacks, pirates",27,2009-04,2009-04,1,1
389,"mr subbarao, food articles, primary articles, subbarao said, gokarn said, sown crops, summer sown, rbi, subbarao, rbi cut, gokarn, rbi said, rbi governor, mr rajan, duvvuri subbarao",2706,2009-04,2018-10,68,80
390,"tiger asia, sino forest, pccw, sfc, pccw shares, chinese affiliates, pccw pccwy, pccwy, work verify, nonaudit, verify ownership, mr yung, mr andrew, li investment, reverse mergers",46,2009-04,2012-12,2,2
391,"chrysler assets, judge gonzalez, mr mourdock, chrysler bankruptcy, mourdock, chrysler creditors, uaw fiat, court chrysler, chrysler secured, chrysler debt, secured lenders, judge arthur, auto task, secured creditors, arthur gonzalez",16,2009-05,2009-05,1,1
392,"mr mubarak, mr morsi, egyptian military, mr elbaradei, mr suleiman, mr maliki, mr netanyahu, egyptian people, morsi, 1967 borders, muslim brotherhood, al sham, isil, tahrir square, comment join",767,2009-06,2017-01,19,22
393,"google cn, green dam, tianqi, schellenberg, stop censoring, ms witt, sqm, jinhui, global ip, ms meng, kong site, google statement, nextag, censoring search, jinhua",506,2009-06,2019-02,13,14
394,"summer sown, sown crops, india meteorological, meteorological department, weather department, farmland rain, punjab haryana, pawar said, crops rice, summer crops, rain fed, food minister, annual monsoon, monsoon rainfall, monsoon rains",303,2009-07,2015-06,11,11
395,"maple bank, insch, ubs clients, osfi, lawsky, mr lawsky, estonian branch, mr dougan, bnpqy 22, fbar, banamex usa, maple financial, estonia branch, dougan, budovsky",234,2009-07,2018-09,9,9
396,"riversdale, hongxiang, shuanghui, southgobi, aluminum shapes, cgnpc, hanlong, indophil, anshan, kores, yanzhou, whitehaven, qingdao port, fortescue, zhongwang",934,2009-08,2016-09,23,24
397,"cadbury shareholders, offer cadbury, mr stitzer, stitzer, cadbury shares, bid cadbury, cadbury share, hershey trust, kraft bid, 745 pence, vegemite, ms rosenfeld, hershey cadbury, cadbury, shave club",174,2009-09,2016-07,6,6
398,"mr klaus, mr lenihan, lisbon treaty, fine gael, fianna fail, cfd, irish nationwide, lenihan said, lenihan, icesave, anglo irish, mr ganley, irish lenders, ganley, irish central",254,2009-09,2014-04,12,12
399,"acorn housing, acorn employees, acorn, hannah giles, acorn scandal, registration fraud, acorn workers, hutter, acorn said, com sept, james keefe, organizations reform, funding acorn, yosi, acorn association",22,2009-09,2009-09,1,1
400,"precipitated fall, krenz, anniversary nov, honecker, ms müller, lachaise, east germans, mr rall, pages wall, mr brinkmann, rall, journal wrote, ehrman, brinkmann, erich honecker",47,2009-10,2009-11,2,2
401,"mr dunkelberg, claims proxy, continuing claims, week lag, claims drawn, proxy layoffs, drawn workers, continuing unemployment, claims steadier, mins, 2020 jan, ziprecruiter, pandemic programs, regular state, unemployment 1948",2417,2009-10,2021-12,82,83
402,"mr weschler, mr sokol, lubrizol, weschler, sokol, alta mesa, oncor, dundeewealth, rgm, brighthouse, energen, vantiv, hamilton beach, mr hambrick, sokol said",273,2009-11,2017-08,6,6
403,"abaaoud, abdeslam, mr breivik, mr tsarnaev, merah, molenbeek, salah abdeslam, banon, mr amri, mr molins, breivik, molins said, molins, pegida, amri",1290,2009-11,2021-09,37,39
404,"nbcu, ge vivendi, comcast deal, universal comcast, comcast nbc, control nbc, vivhy 29, stake nbc, vivendi 20, angelakis, ms tellem, universal according, nbc deal, mr liguori, nbc universal",60,2009-11,2009-12,2,2
405,"mr sants, mr hester, cebs, sants, mr horta, rbs sempra, bonus tax, ukfi, lord turner, lord myners, horta osório, osório, stephen hester, bank bonuses, afme",229,2009-12,2012-01,7,8
406,"jal, inamori, mr inamori, jal shares, etic, enterprise turnaround, turnaround initiative, initiative corp, mr maehara, maehara, turnaround body, led rehabilitation, alico, court led, amr 48",26,2010-01,2010-01,1,1
407,"thameslink, moore okla, nappi, carbin, massapequa, polar star, inches snow, oxbow, salt spreaders, west fertilizer, ipcc, weather service, lundqvist, meramec, flood stage",337,2010-01,2021-12,14,14
408,"mr potanin, potanin, uralkali, mr deripaska, norilsk, deripaska, rusal, baumgertner, solovyev, kerimov, rusal stake, mr kerimov, buy rusal, rusal shares, control norilsk",66,2010-01,2013-10,3,3
409,"mr bo, mr heywood, ms gu, bo family, tazreen, kovrig, spavor, jong nam, ms meng, gu kailai, kailai, mr kovrig, clancey, giap, halabi",860,2010-01,2021-04,30,32
410,"unitech wireless, unitech, telecom department, balwa, blackberry services, vodafone essar, licenses bandwidth, sistema shyam, uninor, telecom secretary, aircel, telecom pvt, andimuthu raja, andimuthu, idea cellular",964,2010-02,2014-05,30,32
411,"pato, betdaq, mourinho, lawn bowling, mr mcenroe, twenty20, umbro, mr gulati, inter milan, mr tendulkar, sporting index, mr beckham, uefa champions, bwin, la liga",133,2010-03,2010-07,5,5
412,"degiorgio, ignition switch, valukas, ms barra, millikin, chevrolet cobalt, cobalts, switch recall, inflater, takata, saturn ion, nhtsa, mr sikes, faulty ignition, takata air",380,2010-03,2014-12,14,14
413,"nifa, multi employer, prop 30, central falls, mr pawlenty, redevelopment agencies, proposition 30, mr christie, sewer debt, millionaire tax, syncora, gil duran, pat quinn, mr malloy, vallejo",812,2010-03,2020-08,23,23
414,"mr coke, mr calderón, juárez, zetas, makled, ciudad juárez, mandetta, calderón, mr chávez, events fight, la familia, gulf cartel, los zetas, tivoli gardens, michoacán",469,2010-03,2021-05,17,17
415,"viganò, wuerl, abusive priests, bergoglio, mose, new pope, curia, mr profumo, aif, father lombardi, cardinal mahony, mccarrick, cardinal pell, abuse pope, ratzinger",402,2010-03,2021-07,18,18
